	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus
blues	0.0786259005722	0.104846695867	0.131134679371	0.0806852450321	0.115029004732	0.0824100202219	0.120089797955	0.0753633066381	0.152995577	0.146805852409	0.108974158183	0.142956716374	0.113966559085	0.113522636426	0.0843681467346	0.118911504595	0.075335429935	0.102865164361	0.122019352861	0.00230921932182	0.135332269846	0.069190700819	0.129673980616	0.13187019321	0.16871691148	0.133442224417	0.0676242685358	0.0544042290977	0.1276540378	0.167882452007	0.0830526122374	0.14695101974	0.0764619117857	0.11061625694	0.0463970648858	0.116135756038	0.109013698385	0.101071862684	0.0947715685294	0.136113410596	0.0710056632916	0.0890192870615	0.035800942285	0.0444733154093	0.0810982574567	0.171650924154	0.102825369308	0.0907063433906	0.154814053504	0.0865831842576	0.131504583362	0.0651469954857	0.0587206503391	0.148522162572	0.0984203406016	0.0505906430649	0.102934138654	0.110515083907	0.352641930941	0.0626693340054	0.114097620963	0.0933665440573	0.0887333499982	0.0835423012841	0.088401521345	0.0698405149719	0.0593762459312	0.130109715534	0.0694746176014	0.101707258615	0.108958671188	0.0521053980761	0.104699205448	0.108753448207	0.178788552429	0.0777954585638	0.157882119965	0.0711883984588	0.106490031846	0.194527363184	0.14178451521
metal	0.0848079429878	0.0547895638926	0.0859327737447	0.227861654372	0.112187926904	0.0401362479528	0.110850586181	0.121986644272	0.0604342581423	0.057419281562	0.294753328113	0.0499101734683	0.129651414151	0.0479475715315	0.0683973683461	0.0896752162987	0.092916857626	0.12149524022	0.104181444021	0.0418292798207	0.127429578943	0.0183694165732	0.0591298676151	0.181808707976	0.156968069233	0.118333586568	0.125	0.0141672612484	0.159536224062	0.161912330996	0.118586798963	0.0592698009665	0.0390081045503	0.110577017403	0.00975966691401	0.122080746749	0.071260269309	0.202788316328	0.18162884468	0.11670115894	0.100926720439	0.0416770887556	0.0156831566549	0.0289371274593	0.0464878605965	0.0905639062353	0.04114490161	0.161762831746	0.114501531676	0.185704992682	0.106718243849	0.213968957871	0.0589887811626	0.0533258826112	0.0672151042496	0.0109870381674	0.191436869812	0.252265011155	0.404472827935	0.067843866171	0.0996088874095	0.0987053610218	0.076184694497	0.141242700146	0.0541286034195	0.0737045026071	0.0221128612829	0.159658442139	0.13287519397	0.101744132451	0.0545088210723	0.0346672243284	0.0910419977299	0.13590932715	0.113354532538	0.0951899842557	0.142216895096	0.0951130169229	0.127244956024	0.0836879432624	0.125750330654
new wave	0.0820369517535	0.108960198058	0.127589987901	0.0549001502903	0.060573363163	0.0583513382594	0.142978298828	0.131163636069	0.0645154804986	0.112628937831	0.0278778386844	0.114457653908	0.115002161695	0.173856828433	0.127317649739	0.0798338672857	0.109802929975	0.087024022014	0.0936906169272	0.0984119053085	0.0759099114227	0.0551850770578	0.115997268734	0.0687071427083	0.213722824585	0.12489554053	0.0927593080831	0.0367992043415	0.158341123972	0.0783968663961	0.140666789163	0.136896961258	0.0731867853008	0.116629716102	0.0359520570533	0.0992976573474	0.106773936337	0.0770102029541	0.0848162218001	0.123820364238	0.147468680281	0.090263177464	0.0375088339223	0.0286544325953	0.0546036980737	0.0651143816487	0.110810910499	0.0908098894447	0.20702076494	0.0813790860302	0.1707905438	0.0683772272648	0.0736872253944	0.107699523021	0.135186216775	0.030519550465	0.0446226710893	0.0800174604714	0.267871885775	0.149187196774	0.096714839163	0.111806219287	0.113787808449	0.0813796933641	0.0801052145168	0.127205869864	0.0342761251317	0.111899915603	0.0852227887386	0.116678036099	0.186564450342	0.0370822596095	0.0917502837684	0.0955902930476	0.0635009616965	0.114967206352	0.169180259524	0.141949571588	0.0956084217672	0.186090822483	0.0947298809645
hip hop	0.0898113384278	0.156332127214	0.074693738657	0.105497873344	0.123185966857	0.115695425852	0.0862958343727	0.0696591287132	0.192581423402	0.139505828661	0.081117201775	0.110069406949	0.0890417156818	0.0982935086213	0.0483893936373	0.141423830261	0.0634748802883	0.0695374088948	0.104409124743	0.117088222981	0.120891230427	0.0998217605753	0.170306655932	0.055899456012	0.105231163721	0.0934532401428	0.0743280174908	0.063349981622	0.113264647205	0.0811406621063	0.170127192177	0.099414366451	0.0915607999873	0.172830544056	0.0682661390057	0.101699216095	0.0472141839651	0.0973700688791	0.0614065780266	0.12079884106	0.0798095074652	0.0971856979645	0.0786395759717	0.0586621916671	0.134130317162	0.0592357820525	0.178936982461	0.0609567655399	0.0915313769121	0.0594080338266	0.0838272796195	0.160953277289	0.0478552581064	0.106182768875	0.171494508993	0.0565150263904	0.0638150403485	0.139092055485	0.218104997329	0.0613697939638	0.0814124434828	0.127301339049	0.0637574545584	0.0948434002592	0.093911065297	0.060660359733	0.0667551339804	0.0888944050042	0.101760141875	0.084376555615	0.111956361492	0.0872245982811	0.112045402951	0.103226322312	0.14435112069	0.0772229378731	0.0633279483037	0.0714969500858	0.118449819805	0.0872763840373	0.0960830196358
funk	0.0773067526324	0.0925347552847	0.0871899576528	0.0449495594432	0.0682749608981	0.0782195498897	0.0982489398853	0.0714198778024	0.111017289908	0.14225237225	0.0341738449491	0.127936542218	0.0963713691069	0.111449974832	0.0729187434137	0.0775989410478	0.0684608941638	0.0906589320244	0.107036209992	0.0096014908644	0.082647663826	0.0580891504433	0.119207525249	0.046364034265	0.118129469368	0.0963116310871	0.0573355411228	0.0364532658753	0.100504062377	0.0763248275666	0.0808885077887	0.119594151855	0.0823143169815	0.0744864525496	0.0399198202655	0.0821786215959	0.0691907291769	0.0613558510442	0.0579076277117	0.0940397350993	0.0937188948001	0.0744306159286	0.040800942285	0.059173448336	0.056673451335	0.082310854489	0.100446305073	0.0491525153726	0.126944530369	0.0501138396487	0.0945361499759	0.0466748552378	0.0997995112706	0.118496417666	0.107751074328	0.0324823764557	0.0382279650808	0.0892909108546	0.0736972463698	0.0652290340873	0.0821428901649	0.0925169673975	0.063528907617	0.0588868880324	0.0599367291082	0.0691101788474	0.0372455324998	0.0960730774959	0.0695898913766	0.073074724829	0.122915130965	0.0456765471741	0.0632735527809	0.0867548874585	0.111750094237	0.0802202520775	0.111407577258	0.0555946739242	0.0955285567391	0.186016724886	0.0940990945162
punk	0.0788912912819	0.085640830318	0.0937310949788	0.0664322269481	0.0549605020887	0.043673158692	0.075569967573	0.0871205666853	0.0457478890229	0.0689217235077	0.0228034455756	0.0516085330297	0.0981610512875	0.0833900847817	0.0802170260032	0.078644464481	0.066137775179	0.100968689573	0.0671045142082	0.159072801178	0.0506695772638	0.0471335720103	0.0571425659631	0.0413097396778	0.111409529494	0.130830737674	0.0665069770433	0.0276048085447	0.0933816513585	0.056512730266	0.0861762724322	0.0704807928577	0.0521403308433	0.125752908631	0.023919943936	0.0719923875119	0.0841433806072	0.0791649784522	0.104501982739	0.0802462748344	0.0953921400378	0.0360119792054	0.0437279151943	0.0500911239827	0.0467626826063	0.0484932165982	0.0857938513177	0.12529072546	0.0937266132492	0.124337290616	0.128351368116	0.100711448579	0.104449143505	0.0677749615822	0.0853692503581	0.026659724965	0.104526626731	0.0890096032593	0.00875382448643	0.0770745384664	0.0793228112026	0.0824089360018	0.0823483198229	0.096795637759	0.0708349624996	0.071878662296	0.0259094181985	0.0674378195899	0.0823675459987	0.0873172440495	0.0951594672957	0.0492721164614	0.100513053348	0.0798984528045	0.0422083256816	0.080708578549	0.106977956121	0.093712667231	0.0984835627789	0.0493807557955	0.0810357106522
psychedelic	0.0683537189825	0.100047609979	0.0916609951603	0.0614127285051	0.0745114732028	0.0603812174662	0.0900074831629	0.0695698741511	0.0999597909127	0.0832842879121	0.04795614722	0.0746296496274	0.0798821624991	0.103465292788	0.0808720913674	0.0701363976442	0.0522859806881	0.0729585006693	0.114497132099	0.0236526177904	0.0722366819193	0.0508750633826	0.129235755124	0.0658308843452	0.134166694298	0.100670439869	0.0423123914861	0.0314209422499	0.0854303806008	0.0635519854673	0.0990690267655	0.100233434352	0.0585557723113	0.0533461515823	0.0319379173881	0.0574380352531	0.0968921061826	0.0497440053041	0.0573577926622	0.122599337748	0.0823150849494	0.0409469791716	0.0201236749117	0.0366059774927	0.0536418210393	0.109423541595	0.117035206462	0.0515261095358	0.0904636937845	0.0482192226378	0.080553449583	0.0440029351242	0.0433457851663	0.0706887261261	0.109899729429	0.0340143382045	0.0459263659917	0.0518867009409	0.0383298528483	0.0687417301997	0.148761476797	0.0903447543468	0.0576009713245	0.047291270469	0.0433227881847	0.0826638585526	0.0225710664278	0.0728689867448	0.0602261139437	0.0776194251369	0.0787950267826	0.0309232450519	0.0687309875142	0.081227761564	0.0917042807574	0.0613102304396	0.136588670593	0.0726678639525	0.0808533578253	0.125944744363	0.0588259232882
britpop	0.0682210236276	0.0447248143211	0.0869063823351	0.059821419801	0.0607713476806	0.0611424221687	0.0773060613619	0.0650909179426	0.0685665460394	0.0730208881868	0.0458888018794	0.0779478318919	0.0835319076202	0.122040288593	0.0750477058472	0.0501371650009	0.0638462632552	0.0820318310278	0.0755111870047	0.0199592172962	0.057165946014	0.0556229928858	0.0705543042916	0.0527626670001	0.0804403329023	0.0796266048773	0.0596344286541	0.0497773021124	0.0749443411047	0.071546838485	0.0510197831812	0.0801355557376	0.0869851390144	0.0696403696364	0.0435938659411	0.0551452263356	0.095924528978	0.0719547681314	0.0753274017795	0.0949710264901	0.0929809507465	0.0400749038351	0.0425029446408	0.066800194879	0.0613196609383	0.0740159621761	0.0375394205411	0.0794038933316	0.0887374397557	0.0741421369328	0.0744107105934	0.0458852430251	0.0421757597548	0.071516953719	0.0706569314022	0.0439301999928	0.0490123273429	0.0697157823261	0.013136807343	0.0864942347678	0.0741542074654	0.0778810785762	0.064500232118	0.0812366414783	0.0445810969324	0.0901030962855	0.0463620296703	0.0777242714591	0.071452006207	0.0796198307491	0.153383458647	0.0578056908485	0.0727446083995	0.082337184664	0.0521539100935	0.0783090433011	0.101870863516	0.0940291304382	0.0722379179187	0.0792315020641	0.0832231152711
latin	0.135778570481	0.012397638545	0.0263346944949	0.0262860622968	0.029578886931	0.0148396472316	0.0152456971813	0.231088175393	0.0371029352634	0.0309037780462	0.0337248760115	0.0303152273151	0.0154938215747	0.0107186213839	0.169533764347	0.0261189019126	0.448109107575	0.0149951658486	0.0119882656859	0.0	0.0291549473154	0.019383537438	0.0115161582911	0.0379541049209	0.0190656188866	0.0140830357821	0.400287762845	0.0157402002119	0.0281426795301	0.0223288202625	0.477031910333	0.0323531820788	0.02017414474	0.0203555102121	0.0127535246104	0.0199012189043	0.103217194205	0.0135824523924	0.00589823053084	0.0193191225166	0.287738115668	0.0202605409571	0.0148822143698	0.0138520483348	0.0269239687733	0.0239746446167	0.00971912288143	0.00704909675981	0.0223714539449	0.00646446576679	0.022417120408	0.0165579288232	0.00614263341032	0.0338176302712	0.00822656374343	0.0135961605209	0.0112216776408	0.0254922882918	0.0	0.345354735051	0.0347193327971	0.0156206254043	0.19594329179	0.0122519732745	0.0163509046316	0.296125821628	0.0199825048945	0.0183587350444	0.309270671691	0.00860082228655	0.0106049437319	0.0187401341087	0.0186242905789	0.0104945428377	0.0412417965843	0.415995217768	0.0188024388973	0.0909436141681	0.0206950254071	0.0170001058537	0.0256384169295
heavy metal	0.0591118777954	0.037602361455	0.0617816091954	0.148679312005	0.07706547348	0.0313631715325	0.0797006734847	0.0816354681402	0.0419983916365	0.0376668834991	0.135338031845	0.0364607364794	0.0789772670145	0.0332810233026	0.0518356070747	0.0741937959215	0.0548856614568	0.0750966830284	0.0667454792241	0.0386422870724	0.0817870786281	0.00856624821376	0.0396543114255	0.11984409846	0.0995170043215	0.0756286560814	0.0752443572761	0.00809712222438	0.106739786231	0.0960423112221	0.0684653232886	0.0411376853141	0.0182629934497	0.0655300280563	0.00402959848297	0.0799220626218	0.0540857739274	0.111661571329	0.106418074578	0.0695674668874	0.0574995709628	0.0305834792426	0.00459363957597	0.0131423037827	0.0243303360558	0.0774887291974	0.0245928849381	0.0947127791761	0.0789486813614	0.0989022605302	0.0770814666759	0.136092456412	0.0435042261074	0.0350050891093	0.0384469998408	0.00458990102091	0.101176625906	0.151236783393	0.190216599485	0.0348670531157	0.0585466884876	0.0576843243452	0.0507731314502	0.0664686379778	0.0535527672129	0.049408088048	0.0142043594947	0.0891227721789	0.0634803812902	0.0524253765741	0.0373286156568	0.0130803167879	0.0545017026107	0.0744113061208	0.0609203290065	0.0614028440807	0.108249517953	0.0806110904531	0.0727270912158	0.0559013443421	0.0911079458745
electro	0.0431337959458	0.0686631117882	0.0509962946158	0.0485643841537	0.0641172860282	0.0504778673966	0.0779146919431	0.0429476724844	0.0882589465219	0.115561337753	0.0383398590446	0.0654408372029	0.0713057641842	0.0595446066384	0.042686052804	0.0764574980336	0.0519066959559	0.0709597649859	0.0417268707036	0.118006509028	0.0692980983166	0.0610162720302	0.0699835920223	0.0413305821297	0.0598273594394	0.0593899566968	0.0564754678156	0.0283885753822	0.057991268059	0.0566168052757	0.0732120618199	0.0866061921533	0.0581671979826	0.0789793796229	0.0341279165636	0.065195523132	0.0642901298166	0.0661626579248	0.060448532107	0.080639486755	0.0597820490819	0.0422381914915	0.0327090694935	0.0368044653759	0.0625649481703	0.0527504942417	0.0643638308467	0.0579379998088	0.0610275701727	0.0574971540088	0.0480994555104	0.059364481807	0.024704599053	0.06917197198	0.0879854368932	0.0429248500951	0.0267174942654	0.051149481036	0.0811398183672	0.0502095016067	0.0652409087127	0.0863092652127	0.0477734528443	0.0591393325367	0.0499911136388	0.0730675815684	0.0326634810499	0.0791540485528	0.0642518288628	0.0552001327458	0.0525431225122	0.0474777047721	0.0771214528944	0.0768900171911	0.0683432724742	0.0748991774225	0.0580228255772	0.0561959540179	0.0873923070012	0.0752196464486	0.0645640451724
progressive rock	0.0453271721059	0.0629308703104	0.0949504688445	0.115988723319	0.10027915817	0.0308480127944	0.0665702170117	0.0805725274458	0.0457478890229	0.0481884170203	0.121388671365	0.0601199650511	0.0653334539861	0.0526159950256	0.0674930933326	0.0701843574347	0.050855761177	0.0559274133571	0.116274793117	0.00752184305411	0.0809369883716	0.0201210798851	0.0694026884624	0.236864044686	0.116814217978	0.0914875028489	0.0535496109575	0.0120267669888	0.0917913972069	0.140094424418	0.0688226046834	0.0498402817594	0.0237585446702	0.0563774058742	0.0127483716712	0.0773120666999	0.0489253621695	0.0559689122988	0.0559832050385	0.104790976821	0.0773125107259	0.0320301778628	0.0157126030624	0.0188864228273	0.0234886936508	0.0955429336513	0.0520351142504	0.0431866696403	0.0905036071724	0.0434216945845	0.0796316079675	0.0903108998389	0.0502318722235	0.051150537849	0.050523237307	0.0126626213302	0.0850867204647	0.0748375206131	0.00967655771939	0.0371432171886	0.0583987499191	0.0543439433873	0.0492375816877	0.035325400966	0.0384104077063	0.0516160809824	0.0166382024077	0.120021843817	0.0569541121703	0.0534578439868	0.0535751142562	0.0182611745976	0.0491986379115	0.0478651101427	0.0725380087568	0.0413477810614	0.110125592788	0.0607213778808	0.0474198604359	0.104212977665	0.0710957371045
synthpop	0.040963836613	0.0720910302799	0.0518564730792	0.03728770272	0.041844027797	0.0520233436109	0.082614118234	0.0579911232281	0.0560514676317	0.0650084151617	0.0264369616288	0.0457575370841	0.0644285585015	0.0763923844491	0.0560223291846	0.0564678573484	0.0484062139482	0.0578517774803	0.0502911686151	0.0839691563922	0.0667898073129	0.0569982022403	0.0700549310559	0.0349423706205	0.0723167213767	0.0631504976069	0.0423043534178	0.0320803874511	0.0628294958412	0.0476947385352	0.0896367979421	0.0616348595299	0.0566922015511	0.0562793070298	0.0339990930827	0.0612986542209	0.0640661536118	0.0591734502192	0.0700456529708	0.0832884933775	0.0825381843144	0.0398382942477	0.0450412249706	0.0322211997089	0.0543202878761	0.0483781550402	0.0754845729672	0.0695112626247	0.0851352564934	0.0652138559115	0.0650716796471	0.0468104452137	0.0275809115229	0.0561997325723	0.0811117300653	0.0333680418417	0.0275838737891	0.0405567950335	0.147030255937	0.0713644382837	0.0623098758241	0.0834226354254	0.0468021283434	0.0676298826975	0.0714321259731	0.0797425140547	0.0305866811071	0.0760462691754	0.0547550432277	0.0666863327126	0.0702344095533	0.0382425558899	0.0519409761635	0.0737816335506	0.0404492427245	0.0641307367836	0.0700192818802	0.0692500613147	0.0657688506424	0.0990579019795	0.050188218537
dubstep	0.0335797303943	0.0644353456484	0.0481699939504	0.0510790448219	0.0640479914471	0.0467871779297	0.0671489149414	0.0345658576958	0.0662545235223	0.047259135355	0.0349882537197	0.0600217939782	0.0749655636996	0.0634135749465	0.028651989405	0.0636330500508	0.0361347725082	0.0583630819575	0.0448355882482	0.0	0.0733596406532	0.0541863216607	0.074712350825	0.029273223702	0.0684372824033	0.0533218111373	0.0410664909009	0.0285074917299	0.0594465915553	0.0461146906607	0.0682509544517	0.0704193627652	0.0479453141108	0.0440169514803	0.0347205045758	0.0558339752594	0.0401813311354	0.0731794909573	0.0593072078376	0.0660285596026	0.0367684915051	0.0423666366961	0.0322025912839	0.0301160251899	0.0509021891291	0.0393510528133	0.0645298120724	0.0554847548348	0.0606184579463	0.0570011383965	0.047056999104	0.046395699405	0.0221329807007	0.04966371964	0.105284099952	0.0369107033859	0.0342426192716	0.0683868464449	0.0586178427468	0.0326066410434	0.0581768420663	0.0986474353405	0.0355104810199	0.0590467695518	0.0346994632638	0.0390135366951	0.0313662249252	0.0510648860646	0.0475903347373	0.0523239735246	0.0777237210674	0.0432142905328	0.0454211123723	0.0811977771559	0.0749060050453	0.0431158596651	0.04604721455	0.0385135723158	0.0819415188332	0.0618609082248	0.0602909756842
electropop	0.0526254166244	0.0612169110646	0.0374602994555	0.0401068730784	0.0527727731691	0.0537841100441	0.0588276378149	0.0420064425566	0.0577100924809	0.0578529463391	0.0472879143827	0.046022598981	0.0479393518937	0.0523593797807	0.0399091452821	0.0654171542579	0.0476160374228	0.0471422727949	0.0347388239415	0.104428029331	0.0606082868058	0.0622224612406	0.0552571772164	0.0260739073345	0.0407506880202	0.0448131125123	0.0433894926371	0.03473978941	0.0434091193847	0.0328120121484	0.0557052734734	0.0450692112376	0.0551696245896	0.0516294218054	0.0363282216176	0.0552811636232	0.0576783522519	0.0442373568087	0.0371805125129	0.0398903145695	0.068654539214	0.0346599244201	0.0499705535925	0.0366661253361	0.064265409356	0.0413175594398	0.06050015676	0.0364402459617	0.0493329475039	0.0363961619776	0.039441036598	0.0389621783726	0.0297808030518	0.0526672919951	0.0705475091517	0.0413210776393	0.0272455732132	0.040294887962	0.0140473993492	0.0556203137799	0.0479875731602	0.0686708952414	0.0448523372496	0.0437402177755	0.0533466036327	0.0682694430762	0.0414288859664	0.0434691952539	0.0625138550211	0.050028577223	0.0506069094304	0.0465130398413	0.0513688989784	0.0610082756966	0.0382648869644	0.0567216454918	0.0354890822867	0.0531341724883	0.0599187373339	0.0553614904202	0.0466476752467
reggae	0.0666677074145	0.0402018663112	0.0353996521476	0.0373761087591	0.0494565324992	0.0241355713264	0.0364280369169	0.111568202657	0.0704161640531	0.0652768743095	0.0150561211172	0.0665599874341	0.03395368946	0.0410781788213	0.0659408732306	0.0420415523625	0.0930274823396	0.033030269225	0.0363413459433	0.00440237133867	0.0562948658746	0.0331202655153	0.0484595864374	0.0215823589487	0.0571305414636	0.0585827698853	0.107292135554	0.0174644872543	0.0616922231753	0.0392741241142	0.0889324431923	0.0470656892456	0.0334411825348	0.0789695697385	0.0184320636491	0.0473968009425	0.0358720289556	0.038657040775	0.0473441300943	0.0300600165563	0.0929637892569	0.061457650264	0.0280800942285	0.0230907570809	0.0379426137291	0.0309515590841	0.0325599837707	0.0385191321248	0.0496123412196	0.0411367702065	0.0612636983941	0.0677311809089	0.0215540618773	0.061498393438	0.0764861531116	0.019155506086	0.039160354473	0.0564458240372	0.0	0.0960793270745	0.0283857128327	0.0339058321507	0.0836196121844	0.0386997425066	0.0342871361035	0.0494845185726	0.0213987753426	0.0410465174006	0.0974772777655	0.0455944984236	0.0486018968991	0.0247439927684	0.0551191827469	0.041808259705	0.0879058214048	0.103188435082	0.0293605711606	0.0558557560702	0.0492767223392	0.0325606012491	0.0568216502187
oldies	0.0373498395947	0.0641687297658	0.0502117362371	0.0291150555485	0.0427448573522	0.0453801025704	0.0664604639561	0.0353610347038	0.0511660635304	0.0614151927227	0.0257582876534	0.071547077938	0.0711750570587	0.092203831463	0.0344407735468	0.0631534521457	0.0347914724149	0.0702439387178	0.0454836026096	0.0436523477063	0.0504386885521	0.0358706842243	0.120532393017	0.0589945601201	0.0554395039623	0.0525336169566	0.0316619509999	0.0290642364489	0.0423103983346	0.0569857984919	0.0431187603356	0.0754054386109	0.0392142868472	0.0576526908513	0.0252030258059	0.0599845937741	0.0493464374345	0.0435375151939	0.03588923323	0.0444639900662	0.0339282649734	0.082549704914	0.0205594817432	0.0212803069946	0.0267436168294	0.0730536291461	0.0670748575328	0.0422388249912	0.0565672490695	0.0371361196943	0.0541474257358	0.0270302604923	0.0292871985813	0.0765162552138	0.0420877765399	0.0173303172836	0.0362146640923	0.0425065476768	0.0720703219853	0.0328035410497	0.0382143814781	0.048628609494	0.0310109631111	0.0379171645433	0.0619841467316	0.0354722557196	0.0342939772802	0.0483344089758	0.0283928175571	0.0370489868914	0.115533932871	0.0227404579123	0.0531759364359	0.0585395594291	0.0418507099156	0.0311266028474	0.0676637656991	0.033244459916	0.0620451437071	0.0583148089341	0.0936005697426
