	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus	PCA1	PCA2	PCA3	PCA4	PCA5	PC1_sum	PC2_sum	clusters_kmeans
blues	0.306111500751	0.332850361758	0.239155666042	0.208431557514	0.156582730935	0.472463336858	0.758396860895	0.321486792787	0.348650757772	0.384968973482	0.280261251429	0.330386852938	0.65830203501	0.390483377705	0.448354153598	0.31402697439	0.365680246969	0.708476094857	0.241957989879	0.0812456058736	0.154530250294	0.494313766168	0.431522543533	0.297956333655	0.305447689726	0.246996113602	0.342924279419	0.460939629977	0.219269341828	0.158010397776	0.308061483342	0.401399066463	0.487768478407	0.731490795192	0.436732000246	0.744403330421	0.35959231015	0.271956109974	0.30062434341	0.260669532722	0.342770615219	0.442734947381	0.447973257656	0.426681738434	0.502951827849	0.411823443666	0.360037597675	0.308934825555	0.255408541549	0.31367483986	0.238352045099	0.114109748383	0.379936709137	0.335916891202	0.724833338428	0.464880069495	0.245797975312	0.238089436463	0.287933403244	0.364615979841	0.282150718172	0.72312147601	0.368504473845	0.309343133401	0.46822290677	0.342022287281	0.483428555048	0.159892373339	0.310726391899	0.752040243145	0.343302919783	0.48907944047	0.753880537241	0.746418552754	0.273474329433	0.341152629152	0.304080308384	0.35866309189	0.742016986488	0.302671940526	0.779071056076	0.15897338026	0.189346472951	0.111572404795	0.199690093165	0.159333035995	3.62225661965	-0.653377908606	2
metal	0.29250257355	0.287390180971	0.214806529029	0.264331003047	0.147644195049	0.390687609073	0.712409079964	0.348644788409	0.276497845414	0.321115181315	0.376295862016	0.255443239133	0.646796671309	0.341061972247	0.415655753878	0.279284576541	0.364494520832	0.702061152579	0.226455710601	0.0994208865867	0.143675086409	0.40967728439	0.382874071503	0.30639402971	0.29364926105	0.232970482141	0.380266143865	0.359112433013	0.22113036377	0.145877179761	0.317998911988	0.339600761342	0.418676027089	0.69628422549	0.337248209162	0.716643159378	0.32074385771	0.306976265888	0.331742972535	0.246339398593	0.35216932098	0.331749064206	0.394736361451	0.377275917083	0.442866293563	0.353166581485	0.308260596126	0.333797252652	0.233243660705	0.351165723567	0.219546424616	0.194737623373	0.362650153407	0.2607910965	0.652060662586	0.376818786657	0.280418808323	0.290035949791	0.287933403244	0.353003940281	0.269455086607	0.699105625284	0.334130268659	0.326521833754	0.388134551088	0.328209044684	0.397765126294	0.160666554003	0.350152762783	0.720362037997	0.296852639549	0.444444549212	0.701607317191	0.748938031228	0.242086257584	0.338909752902	0.290998750239	0.363896552379	0.736727748297	0.261475665098	0.72061441492	0.298632548916	0.163047006589	0.235721701152	0.218670321522	0.177738468003	3.37316319378	-0.41703480101	4
new wave	0.323093246524	0.347663888967	0.247931834104	0.191300773464	0.135490875816	0.437691070528	0.837391335838	0.418438880234	0.287804058243	0.374692123007	0.210846359087	0.32427047952	0.683378052473	0.454922653841	0.52973134234	0.289377961166	0.426877943626	0.697473480071	0.235950741177	0.161807456441	0.1345644298	0.47367851635	0.434348056854	0.269373346937	0.336970889588	0.253278437858	0.385478759988	0.420205963734	0.246142191153	0.126228036841	0.384460984516	0.412234208395	0.492068782778	0.772406526142	0.410247121912	0.741259707824	0.371149763328	0.261988923341	0.300967898763	0.263887382114	0.456687871319	0.480004070022	0.445120519735	0.381616749917	0.46542192016	0.347425742891	0.378633802672	0.316966795556	0.295621590796	0.316010773864	0.275481378333	0.11899604218	0.417457550381	0.319208306169	0.819775659354	0.415805779889	0.207704361214	0.224862443905	0.287933403244	0.497917175174	0.280594475627	0.77823857102	0.432866379719	0.312622416505	0.475608694712	0.428943106846	0.428629361791	0.159766844006	0.335068445332	0.808311473811	0.427847672232	0.45636659296	0.751227389762	0.741826174508	0.230912182204	0.40393903212	0.321136462435	0.474143751613	0.740529448315	0.315958367842	0.723963139213	0.169988105843	0.0393575955024	0.0598834833209	0.22206702602	0.288959425347	3.7555793148	-0.542618399999	2
hip hop	0.326769013289	0.401983847009	0.209354039453	0.221234753389	0.165228779375	0.567197218477	0.6846880639	0.298937859187	0.42593592132	0.397086161358	0.243965935934	0.311873493635	0.606534458619	0.377938798027	0.384988145662	0.35530434505	0.33374041323	0.622074977307	0.239205521639	0.187504916897	0.152730595183	0.558672744971	0.485039699317	0.244696785633	0.283645679049	0.229870861199	0.339430493834	0.491393163427	0.217739709863	0.119435713698	0.43303058377	0.368953627612	0.517389295876	0.925471056645	0.514112234169	0.729286220321	0.286053563717	0.270048611318	0.270297416316	0.259019897058	0.341316304738	0.501534203316	0.55292610297	0.4446501758	0.6142849337	0.320619610938	0.460964510724	0.281242286799	0.22881448431	0.286603123429	0.215874855886	0.22661358545	0.345052783453	0.30808477726	0.918679257275	0.464047438048	0.210983680879	0.268381040426	0.261475663834	0.342275153018	0.265021936185	0.807582197175	0.325493403638	0.317694054937	0.505685016454	0.306053607417	0.503048955651	0.140488060497	0.349777896662	0.707768999029	0.349862054255	0.564293170807	0.787892063876	0.735561813082	0.275020140287	0.329323030022	0.261141701136	0.347035767199	0.775299124079	0.262109212788	0.697789850475	0.0588758987459	0.140569141313	0.211295394597	0.332544189913	0.150034419561	3.71655866832	-0.784794183427	2
funk	0.354651514854	0.358951118708	0.240333218126	0.19751347502	0.151297844699	0.53052237866	0.804967777766	0.358150066549	0.363132556292	0.434208013802	0.23350563721	0.373075699303	0.702782954978	0.428004082354	0.47915840424	0.312659391283	0.396013925689	0.762983502979	0.26161912404	0.0812456058736	0.150797987031	0.517615659676	0.46414700866	0.267520128768	0.310443187943	0.253227900183	0.360424228614	0.457944627995	0.230444749664	0.138464792599	0.341292291895	0.426464880746	0.558256465304	0.731987773772	0.466529041421	0.761014520294	0.355686659114	0.266009188407	0.295382618898	0.263437608496	0.418014302313	0.49540465532	0.491222491953	0.516681853202	0.503974486549	0.384359951448	0.397096101935	0.297759916654	0.272452888502	0.305703806915	0.24563040753	0.114362181017	0.519452039818	0.362638576743	0.827870003642	0.454103906484	0.215520962566	0.251234985944	0.161147104215	0.401660123977	0.28631747053	0.797070759993	0.378730609968	0.310716848988	0.472484739871	0.376116340282	0.472183902302	0.166415507375	0.345157329763	0.764009568167	0.399805715144	0.510773528029	0.735165619845	0.778364510303	0.273008657962	0.38815028495	0.309467703122	0.369469035697	0.800323103447	0.337830175304	0.783689878742	0.110942878193	0.113965942158	0.054846317405	0.140257483479	0.158230115785	3.8317068518	-0.740946315552	2
punk	0.32487557702	0.331111616612	0.232203123339	0.207090838333	0.138808398607	0.425985763737	0.714631748317	0.353513527281	0.283052925526	0.34601489466	0.223519189361	0.273677457442	0.662999053172	0.381972176657	0.461265345326	0.296292467912	0.369154880649	0.735471302074	0.224879190543	0.212496233606	0.129104009733	0.475020490654	0.396884256586	0.261796650702	0.295223467374	0.25640856122	0.354894723144	0.413338026459	0.213390334398	0.120262003863	0.324935373141	0.364193019252	0.467083282816	0.796028403673	0.393582641718	0.69383323121	0.353820329076	0.268642760191	0.31722206568	0.247126325504	0.385922181491	0.3547683395	0.476698503003	0.455243412087	0.470396637845	0.345421909179	0.359903395064	0.342454066413	0.240569023292	0.347610042328	0.248624720527	0.152573299226	0.471487515373	0.290139639012	0.729542885199	0.427763673482	0.259376273905	0.236081772253	0.109916754055	0.395197464417	0.275151216859	0.730166500797	0.381324673422	0.326181112611	0.46263303317	0.357578432016	0.428602844034	0.142335474913	0.339443244243	0.756271115671	0.346573304449	0.498185524071	0.779419316801	0.727488859219	0.226840212959	0.360297527128	0.294969729152	0.40275374278	0.758402514354	0.259570653781	0.713421471987	0.185009805713	0.0463152312403	0.18522484499	0.183966357939	0.123240947165	3.57394618757	-0.60095172731	2
psychedelic	0.330626124754	0.369009977982	0.242622867602	0.203602821699	0.151193301634	0.472989714729	0.777165758203	0.34854545547	0.349862872437	0.366809101537	0.232814756143	0.301402306012	0.653670702007	0.420475240965	0.497863334216	0.295115832019	0.353207641983	0.704319760211	0.27150787225	0.0847572604665	0.139796535308	0.484215828157	0.480122186524	0.274695036134	0.321664116259	0.256803721963	0.314343244567	0.417664663112	0.218418707053	0.124807986929	0.367607174591	0.405622261053	0.48864124766	0.642769796659	0.414632995124	0.663780823368	0.39174877345	0.24649390969	0.288650550047	0.282759425263	0.396171461235	0.36286585912	0.392845141752	0.420408324396	0.479852667857	0.412678025919	0.423750457177	0.293091990076	0.248263761163	0.296078261897	0.234178691323	0.100163830197	0.375791429371	0.297332290713	0.83923827742	0.437705692244	0.213826682516	0.208846390337	0.109916754055	0.403065868287	0.337252922196	0.78649347046	0.358365567168	0.291849551719	0.402805725003	0.398510348546	0.394492437482	0.147987168397	0.315767781316	0.765674476279	0.343573820238	0.446032294745	0.734272191044	0.753080477733	0.259374036019	0.343350522545	0.327644720029	0.397773974664	0.751056243508	0.30717362306	0.665488720503	0.146037989384	0.117087728452	0.0	0.118941245133	0.146126887553	3.59401104981	-0.644310117635	2
britpop	0.355198206874	0.310269720669	0.247959033804	0.218185117555	0.152198777026	0.50836691776	0.779414547889	0.363423088593	0.325601732465	0.372549136867	0.255903206837	0.325947460825	0.699914015169	0.455979341314	0.50147886193	0.288235748821	0.403927055284	0.769612748057	0.246557755523	0.0981805877223	0.141022338064	0.530684790291	0.426867578013	0.278443132879	0.296783850065	0.249515936112	0.380413853907	0.53259072734	0.220443718406	0.141948466992	0.307575365241	0.397353684927	0.596794660046	0.745953231735	0.505126867507	0.705886834029	0.404335966107	0.28398664735	0.321004228565	0.271539576127	0.438134329616	0.402119964668	0.516214255863	0.571939959947	0.532494831431	0.386672497334	0.329874085658	0.336877661171	0.256323293396	0.337307068474	0.238382340953	0.121681385745	0.39806115258	0.319249962936	0.758555349014	0.51109623138	0.233867200334	0.242883001269	0.109916754055	0.461346122241	0.287801774025	0.787075924729	0.399446544547	0.340575331248	0.446649766424	0.434104630268	0.522602727804	0.161841580932	0.365903470036	0.810403297909	0.456629041776	0.564803981178	0.789086370293	0.795197404604	0.240387590721	0.403826093294	0.311763071826	0.463768615385	0.767801519702	0.2849376118	0.785408314455	0.13449623891	0.0759605051505	0.14528553925	0.0693688631066	0.0972407595875	3.85270528871	-0.74907641224	2
latin	0.297691992056	0.268725314956	0.196479036326	0.177039800641	0.123243070307	0.36703276697	0.603275636417	0.369575004465	0.263855231784	0.309649160652	0.222097121186	0.246132365074	0.529023343391	0.328090215729	0.452377582533	0.242752120285	0.526583723462	0.576152850377	0.19669590347	0.0812456058736	0.116184406412	0.417675279129	0.365977721201	0.251995268545	0.259996571098	0.201799978752	0.487192392808	0.367682507492	0.178110841389	0.101368033771	0.448174407915	0.327693442897	0.402452756897	0.582136168433	0.351112673481	0.575171639406	0.322314262414	0.227406546874	0.254302788644	0.220202830774	0.418764231659	0.301367266841	0.400344478092	0.359661003559	0.425631669411	0.323023131995	0.296809092369	0.2634929588	0.206666614082	0.271694599923	0.190088659285	0.0775986202845	0.309032317049	0.250966286766	0.593601856984	0.389302190966	0.191879235226	0.192134395607	0.109916754055	0.482624947795	0.24884379429	0.601501988845	0.38389245398	0.271763396951	0.339965424907	0.424173649716	0.397606609168	0.119433668442	0.399805451555	0.611364866719	0.278951561162	0.42804399403	0.611254708046	0.610932929697	0.218516917745	0.47861791083	0.259073077099	0.33516381867	0.611807309871	0.24591339061	0.598945226267	0.147694713717	0.024430755306	0.210799970678	0.025430774948	0.357223407807	3.1191917439	-0.33120912547	9
heavy metal	0.326614044157	0.300407500589	0.227291047859	0.292415828589	0.160280643965	0.421511118073	0.77295251256	0.386767935245	0.290837749532	0.331338729184	0.358534216007	0.270281336252	0.67718130619	0.351839200642	0.448093043523	0.315482967772	0.379628873507	0.737250551097	0.236631678198	0.121162033895	0.153918828158	0.410786114087	0.39334173248	0.326900153011	0.304106017504	0.243391602959	0.402420147747	0.365576135243	0.238193187785	0.154957782827	0.331637963891	0.352200002881	0.417549735822	0.723646276774	0.336942370516	0.769865263625	0.343774748659	0.314188651786	0.344511307957	0.252753594553	0.363946839329	0.365125366824	0.386924324193	0.374826435123	0.446748538951	0.385788076291	0.314118972103	0.345583443083	0.246422319249	0.35507329959	0.236528162779	0.22661358545	0.395510642192	0.271580683509	0.665990547475	0.376818786657	0.284023944172	0.309281625207	0.272683572472	0.355157748492	0.274906869774	0.720893810235	0.360728800109	0.321981305904	0.466161082286	0.350556150403	0.41008331487	0.1656978193	0.343741358398	0.724161347918	0.309193766027	0.434767117367	0.726235907764	0.762980154558	0.244597340083	0.363309498549	0.311001503419	0.424404518174	0.758237369588	0.269437538421	0.791177682904	0.314481567148	0.151565539287	0.215882925358	0.198663023372	0.183303590713	3.53704941364	-0.421061780538	4
electro	0.259607164251	0.315808747982	0.206823431997	0.187079918732	0.140370419068	0.431303274815	0.723173135133	0.279248195348	0.324493028602	0.398116355385	0.216915066417	0.281727322129	0.617490746125	0.357989186806	0.404360949779	0.297242904075	0.345249895789	0.683584491783	0.205065511952	0.212496233606	0.134681875336	0.502803749203	0.403403051542	0.250345174596	0.271355483535	0.22038516063	0.339260396738	0.396916950096	0.192967402561	0.116538732057	0.30926453462	0.380694690123	0.476681161296	0.712874722824	0.415486829431	0.677397635423	0.335416599501	0.259891594022	0.287891540666	0.248291127069	0.339272647953	0.358252203256	0.436558536853	0.412512447732	0.493248037462	0.337786261082	0.339941695596	0.29645651189	0.222869845895	0.302740942353	0.202185828339	0.117614929875	0.31819187106	0.288922903803	0.74998642443	0.46292799638	0.188636260189	0.20523905554	0.152986306444	0.354162262555	0.267961466157	0.754063460389	0.324781097454	0.30107849062	0.41605741456	0.366707211611	0.428295551529	0.148879117474	0.31586712573	0.681177256989	0.302319677958	0.491919269303	0.745520172921	0.725317660692	0.237642665929	0.362548515187	0.271324292923	0.351501209035	0.753165115288	0.268931243277	0.671905553694	0.11467137107	0.106765272342	0.18478443504	0.239814881144	0.134884348718	3.40963569702	-0.671422563453	8
progressive rock	0.277273420418	0.313230559463	0.234128181328	0.239923564237	0.159779395527	0.403271762974	0.701504868095	0.347924595281	0.28370068511	0.33127972736	0.308294168133	0.282136181174	0.613593956931	0.359750972984	0.447284666616	0.290514554982	0.350736299752	0.656480280698	0.251580263415	0.0831426717587	0.142479301589	0.429165507405	0.406477874847	0.369918597329	0.298543865424	0.23951615644	0.339595737684	0.37214793331	0.213931420686	0.161271991011	0.307941162661	0.349834546694	0.419386013405	0.664158716209	0.361998631136	0.709380264	0.324010044873	0.25518325165	0.286382000865	0.258618149734	0.366441286375	0.346878520717	0.412840601914	0.381302076903	0.435402594112	0.381104506445	0.33255133413	0.287525501317	0.240319214308	0.295191411531	0.224628702971	0.146171806821	0.383575487782	0.277128144684	0.668106977585	0.395557980994	0.24730339789	0.228647626474	0.109916754055	0.344491797492	0.266399714958	0.680172988574	0.333506008225	0.287536007377	0.397046203358	0.333858333376	0.407517805075	0.166785372399	0.309585709285	0.694982136015	0.313940072596	0.4392137054	0.681648407327	0.674468250099	0.241258228606	0.311168275239	0.297532971382	0.361523319938	0.669700854254	0.282259736667	0.698769967904	0.222285148805	0.188125784151	0.140334819796	0.0636688306888	0.181620483974	3.32674238995	-0.499577106888	4
synthpop	0.289139790297	0.358019512179	0.221628266175	0.188111373841	0.134817678447	0.493641181123	0.828844276431	0.36037614967	0.309125879569	0.36684355417	0.210846359087	0.2767403001	0.661252181911	0.413581173959	0.477577510594	0.298409421343	0.375712172707	0.708031211096	0.226890741451	0.212496233606	0.149526704812	0.551304853443	0.432605512941	0.254301842169	0.294754373238	0.24078027989	0.341538119072	0.462428471994	0.214387577663	0.122575466014	0.399172105116	0.378180567621	0.531152998451	0.706506650114	0.472726978	0.741204007113	0.369257169865	0.274858884435	0.326617701529	0.271485399902	0.448722050317	0.404070482538	0.545027841707	0.439512405675	0.522342118056	0.352189873124	0.394323856128	0.338535401326	0.263085871802	0.337385944896	0.237017320491	0.124010987786	0.351487116654	0.299054953211	0.821621249316	0.472499134564	0.19965933322	0.208393124586	0.282071440857	0.456109258017	0.282769948138	0.842756083494	0.36478904903	0.336365225165	0.581900056596	0.442869702371	0.460868524957	0.167046203503	0.337533564056	0.792374014052	0.35984680713	0.506457569752	0.726385820142	0.793951277436	0.227522560063	0.390928687311	0.295394490941	0.436240771443	0.76199157819	0.308419515558	0.681914451608	0.126407706013	0.0597267544034	0.15093037402	0.293659275835	0.180948886793	3.75237818679	-0.668360189444	2
dubstep	0.323697152375	0.382065723348	0.240173079069	0.238438212924	0.177981978211	0.541179451171	0.85153880168	0.344408979455	0.368179951643	0.376051307448	0.273384399177	0.346101388799	0.775100495347	0.427318931936	0.443960188921	0.353653163804	0.392149424602	0.792658495121	0.242986279911	0.0812456058736	0.176557949133	0.602866861428	0.473141954921	0.277347113849	0.311494605728	0.252288251943	0.391627080503	0.512713362594	0.233045705633	0.143387775392	0.399400385509	0.428963005621	0.563329606934	0.750143963806	0.5477925586	0.807486729403	0.361687770225	0.32114745132	0.336517263817	0.275989961171	0.373772385548	0.494856674858	0.545109179451	0.500992021102	0.574698105268	0.376883673815	0.410304220658	0.342573336658	0.259928970888	0.350572510124	0.237963693477	0.156947428266	0.38442246507	0.328997525681	1.0	0.558403335216	0.241659054347	0.276230876746	0.191120871807	0.393856919608	0.298859249025	0.985815026757	0.380461698185	0.34944757348	0.481647299004	0.380516488197	0.533804810018	0.163947850374	0.37264225313	0.816768018819	0.410834739553	0.591118346467	0.787282554611	0.902010102766	0.283305067993	0.383730642024	0.294929403151	0.396302557177	0.909548294428	0.295465892707	0.815288540723	0.130312463689	0.134070196512	0.14627176275	0.189154627693	0.0181289727248	4.05876491892	-0.921063996677	5
