	rock	pop	indie	electronic	alternative	classic rock	folk	indie rock	soul	alternative rock	dance	indie pop	rap	jazz	acoustic	ambient	hard rock	experimental	classical	house	blues	metal	new wave	hip hop	funk	punk	psychedelic	britpop	latin	heavy metal	electro	progressive rock	synthpop	dubstep	electropop	reggae	oldies	indie folk	grunge	techno	psychedelic rock	country	emo	disco	rnb	punk rock	soft rock	thrash metal	contemporary classical	swing	folk rock	trance	trip hop	progressive metal	glam rock	alternative metal	ska	industrial	metalcore	death metal	melodic death metal	black metal	post punk	romantic	blues rock	post rock	world music	doom metal	gothic metal	industrial metal	power metal	soundtracks	stoner rock	art rock	modern classical	brutal death metal	gothic rock	new age	neoclassical	avant garde	screamo	symphonic metal	baroque	fusion	nu metal	minimalism	acid jazz	art pop	noise	speed metal	rockabilly	experimental rock	groove metal	rock n roll	funk rock	alternative pop	orchestral	industrial rock	chanson francaise	chanson	progressive death metal	bluegrass	gospel	nu jazz	crossover	folk metal	smooth jazz	post grunge	minimalist	jazz fusion	melodic metal	psychedelic folk	country rock	hardcore punk	christian rock	a cappella	sludge	post hardcore	glam metal	grindcore	viking metal	opera	krautrock	ballads	dnb	neofolk	classical music	technical death metal	sludge metal	prog rock	jazz rock	contemporary jazz	trash metal	stoner metal	british rock	avantgarde	classical guitar	symphonic	modern rock	jazz funk	mathcore	post metal	electroacoustic	folk punk	choral	crust punk
soundtracks	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27405148603186014	0.0	0.0	0.46323252912740753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4971081918097555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32478255708223336	0.0	0.05695789420516295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.442780778594696	0.0	0.0	0.32147745474020595	0.47991266798365073	0.0	0.0	0.0	0.07837307879327526	0.0	0.0	0.39560194909162094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5734316116460645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4048792193069195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05301893315680695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stoner rock	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3458329976928336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04794522471918583	0.0	0.0	0.0	0.0	0.0	0.0	0.2560704686448012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3285529162506926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2648396984485528	0.0	0.0	0.0	0.0	0.5973884589840162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
art rock	0.0	0.0	0.0	0.0	0.0	0.16150561867334745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1469919211267332	0.0	0.0	0.0	0.0	0.5588177537804988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4246685129508685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24724615537741523	0.0	0.0	0.16349147678503262	0.0	0.0	0.0	0.0	0.0	0.0	0.2897952447563483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15743845789000588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19925391494876488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2462568491332966	0.0	0.0	0.0	0.0	0.0	0.0	0.5196601020242859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
modern classical	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5511318871723792	0.0	0.0	0.8268355088513133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04778957037791365	0.0	0.0	0.0	0.0	0.0	0.0	0.9790869802027753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44721632836992997	0.0	0.2582704918598595	0.0	0.0	0.0	0.0	0.0	0.442780778594696	0.0	0.0	0.0	0.0	0.0	0.44414103998740395	0.95631080101267	0.0	0.0	0.0	0.5146347735051044	0.0	0.0	0.9305585764586364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6055081650574141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9230572333143687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5107145009428726	0.0	0.0	0.0	0.06767608370671341	0.6240523718166266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4749263408066109	0.0	0.3455340483441054	0.0
brutal death metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9404605194166185	0.0	0.0	0.0	0.0	0.0	0.0	0.5066525572706788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43331739391347646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gothic rock	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5080795749684275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3482367093615364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5489270074951451	0.0	0.07987544406821234	0.01744001322708688	0.4300802044591061	0.4122152888593149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47733554492039576	0.09699105410719189	0.5586398788405407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09701124196388644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15615948934546675	0.0	0.5453540022271246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3717424265227498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10736649589976754	0.0	0.0	0.0	0.003001581080932958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3420017061029781	0.1411078118031721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
new age	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21675770997720867	0.0	0.0	0.4590297554112821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06856196550245808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46746914487234004	0.0	0.0	0.0	0.0	0.2836884613187278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17570157413440057	0.0	0.3728302071669263	0.0	0.2974613083186819	0.0	0.0	0.0	0.32147745474020595	0.0	0.0	0.44414103998740395	0.0	0.0	0.0	0.5962562516719669	0.0	0.0	0.4374989686657669	0.3182072322306164	0.0	0.0	0.303090606528887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7294542064250418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1720727482553972	0.0	0.0	0.30732781763658257	0.0	0.08719901556183118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10381574928286441	0.5034712934499541	0.0	0.0	0.0	0.14092626503747652	0.24017936200509982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3246801164362858	0.0	0.0	0.0	0.0	0.3542135383146794	0.0	0.22112878126751268	0.0
neoclassical	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5189904808153856	0.0	0.0	0.8169259502552706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10463166730666762	0.0	0.0	0.0	0.0	0.0	0.0	0.9673263861223262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3898483040488625	0.0	0.3890766489936808	0.0	0.0	0.0	0.0	0.0	0.47991266798365073	0.0	0.0	0.95631080101267	0.0	0.0	0.5962562516719669	0.0	0.0	0.0	0.0	0.5235542080765403	0.0	0.0	0.8713606474049049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7435095905387699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8722284411432488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5448099394689374	0.0	0.0	0.0	0.10313612461853228	0.5755362390006902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5016490941244864	0.0	0.34235628874313795	0.0
avant garde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08228430892075367	0.0	0.09258740112984265	0.0	0.43765556246995563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2945169181540548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14347391900101103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1543619512444412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15743845789000588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11267067996691194	0.2292140484194487	0.0	0.0	0.3356308221164792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09653974877080151	0.0	0.0	0.0	0.0	0.0	0.20970113232868948	0.0	0.13419812155257116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5174625175740175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
screamo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16077638612121348	0.0	0.0	0.0	0.0	0.26199473520182703	0.0	0.0	0.0	0.17384873371326948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6720723692892605	0.0	0.0	0.0	0.22376050743248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3175849501379353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07737719336230842	0.0	0.0	0.581861680530287	0.0	0.0	0.0	0.0	0.0	0.28632596325523707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1371251384398393	0.0	0.2771938712881761	0.0	0.0	0.0	0.0	0.0	0.0	0.03930323798126523	0.0	0.0	0.0	0.0
symphonic metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4982112618538683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328277414046364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6236515861400937	0.0	0.11296446688916206	0.0	0.0	0.0	0.22741806530325537	0.3355175661116234	0.22527061564911643	0.0	0.0	0.0	0.0063166522886326515	0.0	0.6987199886589925	0.48454974193972933	0.2526899654078907	0.1793752062456282	0.0	0.0	0.0	0.0	0.0	0.09701124196388644	0.4374989686657669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042907637851656855	0.0	0.0	0.0	0.18639655213336348	0.0	0.0	0.0	0.3103028197093278	0.0	0.0	0.0	0.0	0.7326061953148604	0.0	0.0	0.0	0.0	0.7563211384585433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6676663535076848	0.0	0.0	0.0	0.0	0.2895636949586369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2822731474135953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baroque	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8240020723273418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5602380691183253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40938344488417755	0.0	0.0	0.0	0.030393736065224664	0.0	0.0	0.0	0.07837307879327526	0.0	0.0	0.5146347735051044	0.0	0.0	0.3182072322306164	0.5235542080765403	0.0	0.0	0.0	0.0	0.0	0.0	0.55851998540779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5501470686559957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071774264876593	0.0	0.0	0.5036225217476908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5577242144348751	0.0	0.0	0.0	0.10301994147153093	0.8749964710053966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138699430744621	0.0	0.30678486253415094	0.0
fusion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033240562433870746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nu metal	0.03632451033067241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45739897546532693	0.0	0.0	0.0	0.0	0.0	0.0	0.6205775134145219	0.0	0.0	0.0	0.0	0.3289805020047645	0.0	0.0	0.0	0.13376443679630667	0.0	0.0	0.0	0.3364732857693271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13211879987889108	0.0	0.22510090630698065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37974420736625425	0.0	0.4341993885521971	0.6204381650403292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6471648734284143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.213270747404527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.448218400251577	0.0	0.0	0.0	0.0	0.0	0.0	0.32088594163887074	0.0	0.0	0.3978640664490358	0.0	0.0	0.0	0.0	0.0	0.0	0.478388950213696	0.0	0.0	0.3884778906751958	0.2220712223447192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2906345143459057	0.0	0.1724797421233315	0.0	0.0	0.0	0.0	0.0
minimalism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.581143331910452	0.0	0.0	0.8571269352050768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9386690276102752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37021780759513834	0.0	0.23058726796729156	0.0	0.0	0.0	0.0	0.0	0.39560194909162094	0.0	0.0	0.9305585764586364	0.0	0.0	0.303090606528887	0.8713606474049049	0.0	0.0	0.0	0.55851998540779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5487502580553583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9701394730092894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38163636991966077	0.0	0.0	0.0	0.12975074719861235	0.6673885992185669	0.0	0.0	0.0	0.0	0.04880182953425827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2865753933042794	0.0	0.2656882476272171	0.0
acid jazz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03589788694691731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22742746765480426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24613123516740476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48452286912000453	0.0	0.0	0.01865240714805827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12206138853326154	0.0	0.0	0.0	0.0	0.0	0.0
art pop	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12790563777373376	0.0	0.0	0.0	0.0	0.0	0.0	0.003109507804592182	0.0	0.28949200761912297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11267067996691194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18716816657650504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17723837646760265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07726177787801825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
noise	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24844924723963424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5498783040007642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10517898315249186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40588351717084614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2292140484194487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18716816657650504	0.0	0.0	0.0	0.38590489329511257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02544293281399468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3094997780012516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
speed metal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09614814752717371	0.0	0.0	0.0	0.0	0.12683708760639778	0.0	0.0	0.0	0.10619216212727944	0.0	0.0	0.0	0.3200890673828982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08248588279496016	0.0	0.0	0.0	0.9012307306052165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3175849501379353	0.0	0.0	0.0	0.213270747404527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0320881422506607	0.0	0.0	0.0	0.13658331944770397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6883717107439684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16256346642221353	0.0	0.0	0.0	0.0
rockabilly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1903541116459555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04268780550155937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21697058227138344	0.24747984253524669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17814600969043526	0.0	0.4144980457846543	0.0	0.0	0.0	0.0	0.0	0.15615948934546675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.368653084759321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028358336562256836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6089761503839135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
